id,score_date,max_seats,agent_utilization,is_provisioned_any_channel_M_before,max_seats_M_before,agent_utilization_increase,agent_utilization_decrease,seat_utilization,seat_utilization_M_before,seat_utilization_increase,seat_utilization_decrease
JMAN_9575933,13-01-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2470882,27-01-2023,3.0,0.666666667,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2451881,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9007515,17-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2388391,31-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2442325,10-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18151984,24-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_14850175,10-03-2023,12.0,0.0,9.0,12.0,0,1,0.75,0.75,0,0
JMAN_9029729,03-02-2023,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_11249333,03-02-2023,2.0,1.0,2.0,2.0,1,0,1.0,1.0,0,0
JMAN_54374,24-02-2023,9.0,0.125,8.0,9.0,0,1,0.888888889,0.888888889,0,0
JMAN_2374639,17-03-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_13241134,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18410404,24-03-2023,4.0,0.0,,4.0,0,0,0.0,0.0,0,0
JMAN_18410409,17-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2482735,06-01-2023,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0
JMAN_13717602,06-01-2023,2.0,0.5,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_10967092,24-02-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2453701,10-02-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2331419,10-03-2023,15.0,0.0,14.0,15.0,0,0,0.933333333,0.933333333,0,0
JMAN_2473215,17-03-2023,12.0,0.0,8.0,8.0,0,1,0.666666667,1.0,0,1
JMAN_2457657,03-03-2023,2.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2453592,06-01-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9702646,03-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2453360,03-02-2023,6.0,0.166666667,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_9051235,24-02-2023,6.0,0.166666667,6.0,6.0,0,1,1.0,1.0,0,0
JMAN_2445629,17-03-2023,14.0,0.285714286,14.0,14.0,0,1,1.0,1.0,0,0
JMAN_2475499,10-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9142835,03-02-2023,10.0,0.2,10.0,10.0,0,0,1.0,1.0,0,0
JMAN_17632926,06-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9008468,24-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9387901,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18410834,20-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2396226,13-01-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_12567490,20-01-2023,6.0,0.166666667,6.0,6.0,0,1,1.0,1.0,0,0
JMAN_9319018,03-02-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2456322,13-01-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2464667,10-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9014743,17-03-2023,6.0,0.0,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_54374,20-01-2023,9.0,0.125,8.0,9.0,0,1,0.888888889,0.888888889,0,0
JMAN_2374639,24-03-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_9027381,17-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2449307,17-03-2023,7.0,0.0,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_2430783,10-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2255243,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_12382809,27-01-2023,8.0,0.0,7.0,8.0,0,0,0.75,0.875,0,1
JMAN_2467051,13-01-2023,3.0,0.666666667,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_18410808,06-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9031615,17-02-2023,10.0,0.222222222,9.0,10.0,0,1,0.9,0.9,0,0
JMAN_2478556,31-03-2023,20.0,0.466666667,15.0,20.0,0,1,0.75,0.75,0,0
JMAN_9208195,10-02-2023,36.0,0.083333333,36.0,36.0,0,1,1.0,1.0,0,0
JMAN_2469141,27-01-2023,6.0,0.0,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_10065601,27-01-2023,6.0,0.833333333,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_2448129,10-02-2023,3.0,0.666666667,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_11201598,24-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9018166,06-01-2023,7.0,0.142857143,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_18410406,24-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_11678347,13-01-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9142835,06-01-2023,10.0,0.2,10.0,10.0,0,1,1.0,1.0,0,0
JMAN_9001140,03-03-2023,11.0,0.181818182,11.0,11.0,0,1,1.0,1.0,0,0
JMAN_9026885,13-01-2023,2.0,0.0,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_18391759,06-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2390400,17-02-2023,3.0,0.0,2.0,3.0,0,0,0.666666667,0.666666667,0,0
JMAN_11350389,06-01-2023,3.0,0.333333333,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_10979474,17-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9036174,10-02-2023,7.0,0.571428571,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_9025908,10-03-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9022776,13-01-2023,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2478411,17-03-2023,2.0,0.0,1.0,2.0,0,0,1.0,0.5,1,0
JMAN_2481522,17-02-2023,37.0,0.058823529,34.0,34.0,0,1,0.918918919,1.0,0,1
JMAN_2463460,24-03-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_10112853,20-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9028070,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2452556,17-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2451026,17-03-2023,300.0,0.282926829,213.0,300.0,0,1,0.683333333,0.71,0,1
JMAN_12444009,24-02-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2479794,27-01-2023,42.0,0.904761905,42.0,42.0,0,1,1.0,1.0,0,0
JMAN_2481357,20-01-2023,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_2471162,17-03-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2477864,17-02-2023,6.0,0.166666667,6.0,6.0,0,1,1.0,1.0,0,0
JMAN_16380016,17-02-2023,8.0,0.0,,8.0,0,0,1.0,0.0,1,0
JMAN_18390982,13-01-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_2464071,24-02-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2466490,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2479009,10-03-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2479009,17-02-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2459119,13-01-2023,10.0,0.6,7.0,7.0,1,0,1.0,1.0,0,0
JMAN_10281567,03-03-2023,6.0,0.0,5.0,6.0,0,1,0.833333333,0.833333333,0,0
JMAN_12608707,17-02-2023,5.0,0.0,4.0,5.0,0,0,0.8,0.8,0,0
JMAN_2480133,20-01-2023,6.0,0.0,5.0,6.0,0,1,0.833333333,0.833333333,0,0
JMAN_9036732,10-03-2023,19.0,0.315789474,19.0,19.0,0,1,1.0,1.0,0,0
JMAN_2471987,17-03-2023,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2449549,27-01-2023,3.0,0.333333333,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_14360401,31-03-2023,12.0,0.2,5.0,12.0,0,1,0.416666667,0.416666667,0,0
JMAN_9005295,06-01-2023,5.0,0.666666667,3.0,5.0,0,0,0.6,0.6,0,0
JMAN_9015478,03-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2482735,13-01-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2474115,24-03-2023,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2480177,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2471019,20-01-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_10348982,10-02-2023,3.0,0.666666667,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9361784,06-01-2023,20.0,0.2,20.0,20.0,0,1,1.0,1.0,0,0
JMAN_18390982,17-02-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_2475871,10-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9277805,06-01-2023,3.0,1.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9023808,10-02-2023,11.0,0.363636364,11.0,11.0,0,1,1.0,1.0,0,0
JMAN_9746946,24-02-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_18410813,03-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_11350389,31-03-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_12567490,24-02-2023,6.0,0.0,6.0,6.0,0,1,1.0,1.0,0,0
JMAN_18410841,06-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2480410,27-01-2023,12.0,0.0,10.0,12.0,0,0,0.833333333,0.833333333,0,0
JMAN_2453701,17-03-2023,5.0,0.0,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_18410808,27-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9309647,13-01-2023,28.0,0.0,22.0,22.0,0,1,0.821428571,1.0,0,1
JMAN_9471486,27-01-2023,16.0,0.666666667,15.0,16.0,1,0,0.9375,0.9375,0,0
JMAN_9164427,03-02-2023,31.0,0.064516129,31.0,31.0,0,1,1.0,1.0,0,0
JMAN_2476991,10-02-2023,8.0,0.428571429,8.0,8.0,0,1,0.875,1.0,0,1
JMAN_11018677,27-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_18410825,27-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2438346,20-01-2023,11.0,0.1,10.0,11.0,0,1,0.909090909,0.909090909,0,0
JMAN_9004544,10-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2478636,06-01-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_18391759,17-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_11350389,24-03-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_13993883,10-03-2023,12.0,0.333333333,12.0,12.0,0,1,1.0,1.0,0,0
JMAN_13993883,13-01-2023,12.0,0.166666667,12.0,12.0,0,1,1.0,1.0,0,0
JMAN_18390212,10-03-2023,5.0,0.0,,5.0,0,0,0.0,0.0,0,0
JMAN_9005620,17-02-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2452632,31-03-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_12647035,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_11249333,06-01-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_16157568,24-02-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2255243,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9031615,10-03-2023,10.0,0.0,9.0,10.0,0,1,1.0,0.9,1,0
JMAN_9031615,27-01-2023,10.0,0.111111111,9.0,10.0,0,1,0.9,0.9,0,0
JMAN_9026067,20-01-2023,1.0,0.0,2.0,1.0,0,0,1.0,1.0,0,0
JMAN_2475429,03-02-2023,3.0,0.333333333,3.0,3.0,1,0,1.0,1.0,0,0
JMAN_10348982,27-01-2023,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_18410407,17-02-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_2474070,06-01-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2474070,24-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2470276,03-03-2023,5.0,0.6,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_9016383,06-01-2023,2.0,0.5,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9118267,17-03-2023,6.0,0.0,4.0,6.0,0,0,0.666666667,0.666666667,0,0
JMAN_2331172,24-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2469850,10-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9014009,06-01-2023,9.0,0.222222222,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2293551,17-02-2023,7.0,0.0,6.0,7.0,0,0,0.714285714,0.857142857,0,1
JMAN_2472306,10-02-2023,3.0,0.0,2.0,3.0,0,1,0.666666667,0.666666667,0,0
JMAN_10069632,03-02-2023,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_9377382,27-01-2023,48.0,0.065217391,46.0,47.0,1,0,0.958333333,0.978723404,0,1
JMAN_2478636,03-03-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9037476,17-02-2023,10.0,0.0,10.0,10.0,0,0,1.0,1.0,0,0
JMAN_9069156,20-01-2023,3.0,0.666666667,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_9839217,20-01-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_9017404,03-03-2023,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_18126654,03-03-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_9062325,17-02-2023,7.0,0.0,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_18410830,03-03-2023,5.0,0.0,,5.0,0,0,0.0,0.0,0,0
JMAN_17631267,27-01-2023,3.0,0.0,,3.0,0,0,0.0,0.0,0,0
JMAN_9121993,20-01-2023,31.0,0.0,23.0,31.0,0,1,0.709677419,0.741935484,0,1
JMAN_2463072,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2474547,20-01-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2452632,10-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2461260,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2468831,13-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2463460,03-03-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2469088,27-01-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_18410841,17-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9047552,03-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_10747452,24-02-2023,4.0,0.5,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2458306,24-02-2023,14.0,0.142857143,14.0,14.0,0,1,1.0,1.0,0,0
JMAN_9208635,31-03-2023,4.0,0.5,4.0,4.0,0,0,0.5,1.0,0,1
JMAN_2478470,03-03-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2374491,03-02-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2473254,17-03-2023,8.0,0.125,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_2463159,17-03-2023,5.0,0.2,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2447279,31-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9004478,17-02-2023,5.0,0.4,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_10097075,17-02-2023,46.0,0.130434783,46.0,46.0,0,1,1.0,1.0,0,0
JMAN_2472663,17-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9003564,17-02-2023,7.0,0.142857143,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_2480227,10-02-2023,4.0,0.5,4.0,4.0,1,0,1.0,1.0,0,0
JMAN_9467941,03-03-2023,13.0,0.0,12.0,13.0,0,1,0.923076923,0.923076923,0,0
JMAN_2475094,20-01-2023,5.0,0.0,4.0,5.0,0,0,0.8,0.8,0,0
JMAN_18149360,27-01-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_9001400,27-01-2023,6.0,0.5,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_9017319,24-03-2023,4.0,0.25,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_9023687,17-02-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9078938,24-03-2023,4.0,0.75,4.0,4.0,1,0,1.0,1.0,0,0
JMAN_18362858,31-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2371381,17-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2433825,13-01-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2476809,27-01-2023,2.0,0.5,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_11265556,03-03-2023,11.0,0.142857143,7.0,11.0,0,1,0.636363636,0.636363636,0,0
JMAN_2440850,31-03-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_9031615,06-01-2023,10.0,0.333333333,9.0,10.0,0,1,0.9,0.9,0,0
JMAN_2475019,27-01-2023,9.0,0.222222222,8.0,9.0,1,0,1.0,0.888888889,1,0
JMAN_2472601,20-01-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_9014366,24-03-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_9471486,10-03-2023,16.0,0.6,16.0,16.0,0,1,0.9375,1.0,0,1
JMAN_2459803,03-02-2023,4.0,0.333333333,3.0,4.0,0,0,0.75,0.75,0,0
JMAN_2386204,31-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2468966,17-03-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2454712,31-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2454712,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9008035,10-02-2023,9.0,0.0,9.0,9.0,0,1,0.888888889,1.0,0,1
JMAN_9023149,06-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2461511,20-01-2023,7.0,0.0,7.0,7.0,0,1,1.0,1.0,0,0
JMAN_2433986,20-01-2023,8.0,0.375,8.0,8.0,0,1,1.0,1.0,0,0
JMAN_2456533,17-03-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_10616531,03-02-2023,13.0,0.222222222,9.0,13.0,0,0,0.692307692,0.692307692,0,0
JMAN_2438346,06-01-2023,11.0,0.1,11.0,11.0,0,1,0.909090909,1.0,0,1
JMAN_9003668,17-02-2023,6.0,0.0,6.0,6.0,0,0,1.0,1.0,0,0
JMAN_2472306,24-03-2023,3.0,0.0,2.0,3.0,0,0,0.666666667,0.666666667,0,0
JMAN_2445795,03-02-2023,4.0,0.25,4.0,4.0,1,0,1.0,1.0,0,0
JMAN_9316425,03-03-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2443309,31-03-2023,4.0,0.5,4.0,4.0,1,0,1.0,1.0,0,0
JMAN_2471261,17-03-2023,6.0,0.0,4.0,6.0,0,1,0.666666667,0.666666667,0,0
JMAN_9806549,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_10361494,03-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9313625,31-03-2023,11.0,0.1,10.0,11.0,0,1,0.909090909,0.909090909,0,0
JMAN_16161349,13-01-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_2456605,17-03-2023,4.0,0.0,4.0,4.0,0,0,1.0,1.0,0,0
JMAN_9023427,10-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2475820,13-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2468403,13-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9036481,13-01-2023,5.0,0.2,5.0,5.0,0,1,1.0,1.0,0,0
JMAN_2374639,31-03-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2482605,10-02-2023,1.0,1.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2429072,31-03-2023,2.0,0.5,2.0,2.0,0,0,1.0,1.0,0,0
JMAN_2473750,27-01-2023,27.0,0.0,11.0,27.0,0,1,0.407407407,0.407407407,0,0
JMAN_10026734,17-02-2023,10.0,0.0,5.0,10.0,0,1,0.5,0.5,0,0
JMAN_2351429,20-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2430783,24-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18362423,13-01-2023,2.0,0.0,,2.0,0,0,0.0,0.0,0,0
JMAN_18070801,10-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_9032834,24-02-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_2458897,24-03-2023,1.0,1.0,1.0,1.0,1,0,1.0,1.0,0,0
JMAN_2480177,17-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2459803,10-02-2023,4.0,0.333333333,3.0,4.0,0,0,0.75,0.75,0,0
JMAN_9026942,24-02-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2386204,10-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2468966,03-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_11201598,17-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2458841,03-02-2023,9.0,0.222222222,9.0,9.0,0,1,1.0,1.0,0,0
JMAN_2479512,17-02-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_10429945,10-02-2023,220.0,0.209090909,218.0,220.0,0,1,1.0,0.990909091,1,0
JMAN_10990609,13-01-2023,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_15702888,17-02-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_18390212,20-01-2023,5.0,0.0,,5.0,0,0,0.0,0.0,0,0
JMAN_9034309,03-02-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2439655,24-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18411239,31-03-2023,3.0,0.0,,3.0,0,0,0.0,0.0,0,0
JMAN_9931074,06-01-2023,7.0,0.0,7.0,7.0,0,0,1.0,1.0,0,0
JMAN_2462757,10-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_18362448,17-02-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_2351429,27-01-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_9021826,20-01-2023,9.0,0.0,9.0,9.0,0,0,1.0,1.0,0,0
JMAN_18311051,13-01-2023,4.0,0.0,,4.0,0,0,0.0,0.0,0,0
JMAN_2329335,03-02-2023,7.0,0.285714286,7.0,7.0,1,0,1.0,1.0,0,0
JMAN_2472023,10-02-2023,2.0,0.0,2.0,2.0,0,1,1.0,1.0,0,0
JMAN_2476133,06-01-2023,4.0,0.0,4.0,4.0,0,1,1.0,1.0,0,0
JMAN_9008035,17-02-2023,9.0,0.125,9.0,9.0,0,1,0.888888889,1.0,0,1
JMAN_2433986,27-01-2023,8.0,0.375,8.0,8.0,1,0,1.0,1.0,0,0
JMAN_2475871,20-01-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_2481540,17-02-2023,16.0,0.066666667,16.0,16.0,0,1,0.9375,1.0,0,1
JMAN_16095045,03-03-2023,15.0,0.0,4.0,15.0,0,1,0.333333333,0.266666667,1,0
JMAN_9810546,10-03-2023,45.0,0.095238095,42.0,45.0,0,1,0.933333333,0.933333333,0,0
JMAN_2405792,31-03-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2451330,31-03-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_2461834,17-02-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_2461834,03-02-2023,3.0,0.0,3.0,3.0,0,0,1.0,1.0,0,0
JMAN_10069632,13-01-2023,2.0,0.0,1.0,2.0,0,0,0.5,0.5,0,0
JMAN_18409956,03-03-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_10281567,17-03-2023,6.0,0.0,5.0,6.0,0,1,0.833333333,0.833333333,0,0
JMAN_9069156,24-03-2023,3.0,0.333333333,3.0,3.0,0,1,1.0,1.0,0,0
JMAN_9084076,03-03-2023,1.0,0.0,1.0,1.0,0,0,1.0,1.0,0,0
JMAN_2451462,17-03-2023,8.0,0.0,7.0,8.0,0,1,0.875,0.875,0,0
JMAN_2435848,13-01-2023,11.0,0.0,10.0,11.0,0,1,0.909090909,0.909090909,0,0
JMAN_9441150,10-02-2023,5.0,0.25,4.0,5.0,0,1,0.8,0.8,0,0
JMAN_18151984,20-01-2023,1.0,0.0,,1.0,0,0,0.0,0.0,0,0
JMAN_10739656,06-01-2023,1.0,0.0,1.0,1.0,0,1,1.0,1.0,0,0
JMAN_10410810,31-03-2023,30.0,0.125,8.0,21.0,0,1,0.266666667,0.380952381,0,1
JMAN_10112853,24-02-2023,3.0,0.0,3.0,3.0,0,1,1.0,1.0,0,0
