id,score_date,current_arr,future_arr,arr_change,fx_impact,seat_change_arr,product_change_arr
JMAN_2457464,17-02-2023,2700.0,2976.0,276.0,0.0,0.0,0.0
JMAN_9623963,31-03-2023,1152.0,1152.0,0.0,2271.96,0.0,0.0
JMAN_2481325,31-03-2023,2940.0,3528.0,588.0,0.0,588.0,0.0
JMAN_2481776,17-03-2023,1500.0,2100.0,600.0,0.0,600.0,0.0
JMAN_2481522,17-03-2023,55056.0,55056.0,0.0,0.0,0.0,0.0
JMAN_9383192,06-01-2023,1452.0,,-1452.0,0.0,0.0,-1452.0
JMAN_9031383,24-02-2023,2124.0,2484.0,360.0,0.0,0.0,0.0
JMAN_2474696,13-01-2023,600.0,600.0,0.0,0.0,0.0,0.0
JMAN_2474690,10-03-2023,3264.0,3264.0,0.0,0.0,0.0,0.0
JMAN_9028070,31-03-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_476335,03-02-2023,1128.0,1128.0,0.0,0.0,0.0,0.0
JMAN_2469030,13-01-2023,871.44,909.72,0.0,38.28,0.0,0.0
JMAN_2455113,06-01-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9022819,10-03-2023,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_14567352,06-01-2023,2352.0,2352.0,0.0,0.0,0.0,0.0
JMAN_2314120,17-02-2023,64.92,66.24,0.0,1.32,0.0,0.0
JMAN_2472601,10-02-2023,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_9003408,03-02-2023,420.0,,-420.0,0.0,0.0,-420.0
JMAN_9014366,17-02-2023,768.0,768.0,0.0,0.0,0.0,0.0
JMAN_2481205,27-01-2023,4502.52,4555.32,0.0,52.8,0.0,0.0
JMAN_18409542,24-02-2023,7273.08,7413.96,0.0,140.88,0.0,0.0
JMAN_11018677,10-03-2023,3564.0,4140.0,576.0,0.0,0.0,0.0
JMAN_9028450,17-02-2023,2052.0,2280.0,228.0,0.0,228.0,0.0
JMAN_2461511,27-01-2023,1596.0,1596.0,0.0,0.0,0.0,0.0
JMAN_2460628,03-03-2023,6306.0,6553.44,0.0,247.44,0.0,0.0
JMAN_9045968,17-03-2023,261.48,334.92,61.76,694.96,0.0,0.0
JMAN_9026296,06-01-2023,7075.44,6507.48,-640.56,72.6,-640.5709091,0.0
JMAN_2470882,10-03-2023,3924.0,3336.0,-588.0,0.0,-1308.0,0.0
JMAN_2481518,03-03-2023,7920.0,7920.0,0.0,0.0,0.0,0.0
JMAN_9002536,10-03-2023,3816.0,4680.0,864.0,0.0,0.0,0.0
JMAN_10951284,27-01-2023,36828.0,36828.0,0.0,0.0,0.0,0.0
JMAN_18411233,17-02-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9000568,17-02-2023,15996.0,15996.0,0.0,0.0,0.0,0.0
JMAN_9075221,24-03-2023,98880.0,95040.0,-3840.0,0.0,0.0,-3840.0
JMAN_13178606,24-02-2023,85647.96,115884.0,30236.04,0.0,4176.0,0.0
JMAN_2481501,27-01-2023,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_2480393,03-03-2023,1987.32,2488.92,416.52,85.08,0.0,0.0
JMAN_18411652,24-03-2023,348.0,348.0,0.0,0.0,0.0,0.0
JMAN_2461260,03-03-2023,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_2392015,03-03-2023,1140.0,1140.0,0.0,0.0,0.0,0.0
JMAN_9008538,24-03-2023,6242.4,6394.08,0.0,151.68,0.0,0.0
JMAN_9311958,31-03-2023,12936.0,,-12936.0,0.0,0.0,-12936.0
JMAN_10747452,10-03-2023,3326.4,3326.4,0.0,0.0,0.0,0.0
JMAN_2449307,27-01-2023,756.0,1056.0,300.0,0.0,108.0,0.0
JMAN_9007138,20-01-2023,192.96,195.24,0.0,2.28,0.0,0.0
JMAN_18410793,17-02-2023,420.0,420.0,0.0,0.0,0.0,0.0
JMAN_2466897,31-03-2023,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_2453359,03-03-2023,3480.0,3480.0,0.0,0.0,0.0,0.0
JMAN_9003408,13-01-2023,420.0,420.0,0.0,0.0,0.0,0.0
JMAN_2472023,10-03-2023,672.0,840.0,168.0,0.0,0.0,0.0
JMAN_9002159,31-03-2023,16688.76,17094.48,0.0,405.72,0.0,0.0
JMAN_10097075,13-01-2023,36984.0,36984.0,0.0,0.0,0.0,0.0
JMAN_18410807,03-02-2023,2100.0,2100.0,0.0,0.0,0.0,0.0
JMAN_2464661,31-03-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2447281,03-03-2023,2478.6,2916.0,437.4,0.0,0.0,0.0
JMAN_9965861,27-01-2023,5500.8,,-5500.8,0.0,0.0,-5500.8
JMAN_9174983,10-03-2023,23625.0,18900.0,-4725.0,0.0,-1350.0,-3375.0
JMAN_9357280,03-02-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2412040,13-01-2023,3000.0,,-3000.0,0.0,0.0,-3000.0
JMAN_9321490,27-01-2023,7128.0,7128.0,0.0,0.0,0.0,0.0
JMAN_15223638,13-01-2023,1260.72,1275.48,0.0,14.76,0.0,0.0
JMAN_2456281,31-03-2023,1080.0,1080.0,0.0,0.0,0.0,0.0
JMAN_9000240,03-02-2023,441.48,450.12,0.0,8.64,0.0,0.0
JMAN_9275311,17-03-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9014743,27-01-2023,5040.0,5040.0,0.0,0.0,0.0,0.0
JMAN_2473827,10-02-2023,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_18410393,31-03-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2473058,20-01-2023,1236.0,1512.0,276.0,0.0,0.0,0.0
JMAN_18409549,06-01-2023,504.0,504.0,0.0,0.0,0.0,0.0
JMAN_2458897,03-03-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9014882,17-03-2023,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_2429595,17-02-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2479794,10-03-2023,39936.0,39936.0,0.0,0.0,0.0,0.0
JMAN_9111829,27-01-2023,27732.0,35904.0,8172.0,0.0,0.0,0.0
JMAN_2454663,10-03-2023,191.04,195.72,0.0,4.68,0.0,0.0
JMAN_9361784,24-02-2023,17687.76,17820.0,132.24,0.0,0.0,0.0
JMAN_9039072,13-01-2023,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_18410406,03-03-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9272385,17-03-2023,13712.64,20354.16,5958.24,694.96,0.0,0.0
JMAN_18411667,24-03-2023,696.0,696.0,0.0,0.0,0.0,0.0
JMAN_9032079,31-03-2023,1630.68,1670.4,0.0,39.72,0.0,0.0
JMAN_2441943,17-03-2023,15688.08,16441.8,0.0,753.72,0.0,0.0
JMAN_2441943,03-03-2023,15688.08,16664.52,0.0,976.44,0.0,0.0
JMAN_2331172,20-01-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2481177,17-02-2023,62042.4,62042.4,0.0,0.0,0.0,0.0
JMAN_9003725,17-02-2023,1140.0,1368.0,228.0,0.0,228.0,0.0
JMAN_9006637,10-03-2023,1416.0,1416.0,0.0,0.0,0.0,0.0
JMAN_2478859,03-03-2023,1596.0,1596.0,0.0,0.0,0.0,0.0
JMAN_9004992,17-03-2023,2100.0,,-2100.0,0.0,0.0,-2100.0
JMAN_9746946,03-03-2023,2216.64,2303.64,0.0,318.84,0.0,0.0
JMAN_18149360,03-03-2023,696.0,696.0,0.0,0.0,0.0,0.0
JMAN_17630843,13-01-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2454706,13-01-2023,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_9039751,17-03-2023,355368.36,364006.32,0.0,8637.96,0.0,0.0
JMAN_2435848,20-01-2023,12621.0,13175.04,0.0,554.04,0.0,0.0
JMAN_9524662,24-02-2023,4597.56,,-4612.68,15.12,-1541.16,-3071.52
JMAN_10190396,17-03-2023,18960.0,,-18960.0,0.0,0.0,-18960.0
JMAN_18411239,03-02-2023,1260.0,1260.0,0.0,0.0,0.0,0.0
JMAN_2481501,31-03-2023,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_2468403,27-01-2023,60.0,,-60.0,0.0,0.0,-60.0
JMAN_2462757,06-01-2023,64.32,65.04,0.0,0.72,0.0,0.0
JMAN_2476067,17-03-2023,672.0,768.0,96.0,0.0,0.0,0.0
JMAN_9108211,03-03-2023,117.6,117.6,0.0,0.0,0.0,0.0
JMAN_9057731,10-02-2023,3480.0,3480.0,0.0,0.0,0.0,0.0
JMAN_18410393,24-02-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9027381,24-02-2023,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_18410388,20-01-2023,672.0,672.0,0.0,0.0,0.0,0.0
JMAN_2473033,10-02-2023,2052.0,2052.0,0.0,0.0,0.0,0.0
JMAN_54374,06-01-2023,11764.08,12280.44,0.0,13633.56,0.0,0.0
JMAN_2478294,31-03-2023,318.48,326.28,0.0,7.8,0.0,0.0
JMAN_2445535,31-03-2023,28800.0,28800.0,0.0,0.0,0.0,0.0
JMAN_2458841,10-02-2023,2052.0,2052.0,0.0,0.0,0.0,0.0
JMAN_2445795,06-01-2023,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_10979316,06-01-2023,816.0,816.0,0.0,0.0,0.0,0.0
JMAN_2478636,17-02-2023,2844.0,2844.0,0.0,0.0,0.0,0.0
JMAN_11604060,13-01-2023,1132.8,1182.6,0.0,49.8,0.0,0.0
JMAN_2454706,10-03-2023,588.0,588.0,0.0,0.0,0.0,0.0
JMAN_9396302,31-03-2023,51084.0,59400.0,8316.0,0.0,8316.0,0.0
JMAN_9806549,10-03-2023,433.2,443.76,0.0,83.88,0.0,0.0
JMAN_2465892,31-03-2023,18432.0,18432.0,0.0,0.0,0.0,0.0
JMAN_2480133,24-03-2023,360.0,360.0,0.0,0.0,0.0,0.0
JMAN_10080251,06-01-2023,6144.0,6144.0,0.0,0.0,0.0,0.0
JMAN_2453833,24-02-2023,600.0,600.0,0.0,0.0,0.0,0.0
JMAN_2452370,24-02-2023,1500.0,2100.0,600.0,0.0,600.0,0.0
JMAN_16875693,03-03-2023,696.0,696.0,0.0,0.0,0.0,0.0
JMAN_18409532,03-03-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_9010238,13-01-2023,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_9498051,13-01-2023,1368.0,1368.0,0.0,0.0,0.0,0.0
JMAN_2450544,17-03-2023,912.0,912.0,0.0,0.0,0.0,0.0
JMAN_18409541,10-03-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2439200,20-01-2023,64.32,65.04,0.0,0.72,0.0,0.0
JMAN_2469030,24-02-2023,886.56,925.8,0.0,39.24,0.0,0.0
JMAN_2372168,24-03-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_9163394,10-02-2023,3204.0,3204.0,0.0,0.0,0.0,0.0
JMAN_9019035,24-03-2023,1308.0,1668.0,360.0,0.0,0.0,0.0
JMAN_2462242,31-03-2023,1596.0,1368.0,-228.0,0.0,-228.0,0.0
JMAN_10469147,31-03-2023,28578.6,28578.6,0.0,0.0,0.0,0.0
JMAN_2478556,27-01-2023,20400.0,20835.0,435.0,0.0,-7140.0,0.0
JMAN_2471019,03-02-2023,64.92,66.24,0.0,1.32,0.0,0.0
JMAN_2478556,13-01-2023,20400.0,20835.0,435.0,0.0,-7140.0,0.0
JMAN_2464018,17-02-2023,2155.92,2197.8,0.0,41.88,0.0,0.0
JMAN_9036409,27-01-2023,708.0,828.0,120.0,0.0,0.0,0.0
JMAN_9008035,06-01-2023,6110.88,,-6039.93,-70.95,-4071.573333,-1803.72
JMAN_9052224,13-01-2023,224568.0,,-224568.0,0.0,0.0,-224568.0
JMAN_2432487,24-03-2023,815.28,835.08,0.0,19.8,0.0,0.0
JMAN_9023511,10-02-2023,132685.56,132685.56,0.0,0.0,0.0,0.0
JMAN_2457086,27-01-2023,2856.0,3672.0,816.0,0.0,816.0,0.0
JMAN_2480227,31-03-2023,2352.0,2352.0,0.0,0.0,0.0,0.0
JMAN_13704353,13-01-2023,13248.0,19800.0,6552.0,0.0,4968.0,0.0
JMAN_2448495,24-02-2023,64.92,66.24,0.0,1.32,0.0,0.0
JMAN_9026515,10-03-2023,852.0,1008.0,156.0,0.0,0.0,0.0
JMAN_14360401,03-03-2023,11475.6,,-11977.32,501.72,0.0,-11977.32
JMAN_9011230,03-02-2023,1800.0,2100.0,300.0,0.0,300.0,0.0
JMAN_18391384,06-01-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9027381,31-03-2023,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_9003408,27-01-2023,420.0,,-420.0,0.0,0.0,-420.0
JMAN_2449296,17-02-2023,600.0,600.0,0.0,0.0,0.0,0.0
JMAN_2420550,31-03-2023,217.92,228.36,0.0,10.44,0.0,0.0
JMAN_16358561,13-01-2023,1680.0,1680.0,0.0,0.0,0.0,0.0
JMAN_10535735,10-02-2023,22500.0,22500.0,0.0,0.0,0.0,0.0
JMAN_12537206,10-02-2023,6083.04,8532.0,2448.96,0.0,1896.0,0.0
JMAN_10835428,27-01-2023,1500.0,5700.0,4200.0,0.0,4200.0,0.0
JMAN_2469551,24-02-2023,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_2438346,24-02-2023,13224.96,13809.96,0.0,585.0,0.0,0.0
JMAN_9575933,10-02-2023,6750.0,7222.8,472.8,0.0,0.0,0.0
JMAN_2458020,06-01-2023,26491.08,27653.88,0.0,1162.8,0.0,0.0
JMAN_2476321,17-02-2023,3792.0,3792.0,0.0,0.0,0.0,0.0
JMAN_18362857,03-03-2023,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_2438486,24-03-2023,1503.24,1800.84,260.28,37.32,0.0,0.0
JMAN_10458906,17-02-2023,3564.0,4752.0,1188.0,0.0,1188.0,0.0
JMAN_9321490,10-03-2023,7128.0,7128.0,0.0,0.0,0.0,0.0
JMAN_9031383,06-01-2023,2124.0,2124.0,0.0,0.0,0.0,0.0
JMAN_11249333,10-03-2023,2376.0,,-2376.0,0.0,0.0,-2376.0
JMAN_9498051,31-03-2023,1368.0,1368.0,0.0,0.0,0.0,0.0
JMAN_2448722,10-02-2023,636.36,648.72,0.0,12.36,0.0,0.0
JMAN_9032834,13-01-2023,2784.0,2784.0,0.0,0.0,0.0,0.0
JMAN_9525135,20-01-2023,9072.0,9600.0,528.0,0.0,0.12,360.0
JMAN_2474258,03-02-2023,5472.0,5472.0,0.0,0.0,0.0,0.0
JMAN_9020594,24-03-2023,540.0,660.0,120.0,0.0,120.0,0.0
JMAN_2482735,03-02-2023,936.0,1500.0,564.0,0.0,0.0,564.0
JMAN_9035528,20-01-2023,912.0,912.0,0.0,0.0,0.0,0.0
JMAN_9001490,24-02-2023,2640.0,2940.0,300.0,0.0,0.0,0.0
JMAN_9001490,10-02-2023,2640.0,2940.0,300.0,0.0,0.0,0.0
JMAN_9026637,10-02-2023,60.0,,-60.0,0.0,0.0,-60.0
JMAN_9033523,17-02-2023,2571.6,2621.4,0.0,49.8,0.0,0.0
JMAN_9031054,24-03-2023,2527.56,3836.4,1182.48,126.36,0.0,0.0
JMAN_2475871,13-01-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_16095045,17-03-2023,15300.0,15300.0,0.0,0.0,0.0,0.0
JMAN_1009797,17-03-2023,12744.0,12744.0,0.0,0.0,0.0,0.0
JMAN_9002379,10-03-2023,11376.0,15859.68,4483.68,0.0,2844.0,0.0
JMAN_17645578,17-03-2023,912.0,1656.0,744.0,0.0,456.0,0.0
JMAN_9024684,17-02-2023,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_2478636,31-03-2023,2844.0,2844.0,0.0,0.0,0.0,0.0
JMAN_2473180,20-01-2023,2302.68,2850.24,520.56,27.0,0.0,0.0
JMAN_9018227,27-01-2023,1308.0,1308.0,0.0,0.0,0.0,0.0
JMAN_18411233,20-01-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2466310,24-03-2023,6372.0,7452.0,1080.0,0.0,0.0,0.0
JMAN_13993883,24-03-2023,11354.76,24545.52,12878.64,312.12,8108.566588,0.0
JMAN_9038285,06-01-2023,108.0,108.0,0.0,0.0,0.0,0.0
JMAN_18390212,13-01-2023,2100.0,2100.0,0.0,0.0,0.0,0.0
JMAN_10410810,17-02-2023,22932.0,45360.0,22428.0,0.0,9828.0,0.0
JMAN_2450463,03-03-2023,7128.0,8280.0,1152.0,0.0,0.0,0.0
JMAN_18362858,13-01-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2420440,06-01-2023,128.64,130.2,0.0,1.56,0.0,0.0
JMAN_10601345,03-03-2023,2784.0,2088.0,-696.0,0.0,-696.0,0.0
JMAN_2478900,31-03-2023,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_18139241,17-02-2023,708.0,708.0,0.0,0.0,0.0,0.0
JMAN_10025258,24-02-2023,60.0,,-60.0,0.0,0.0,-60.0
JMAN_2475334,10-02-2023,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_11018677,24-03-2023,3564.0,4140.0,576.0,0.0,0.0,0.0
JMAN_9744797,24-02-2023,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_18410825,03-03-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9033523,03-03-2023,2522.4,2621.4,0.0,99.0,0.0,0.0
JMAN_16090733,24-02-2023,1140.0,1140.0,0.0,0.0,0.0,0.0
JMAN_2481540,03-02-2023,36768.0,75984.0,39216.0,0.0,25776.0,0.0
JMAN_2453288,24-03-2023,252.0,5340.0,5088.0,0.0,1488.0,2088.0
JMAN_10487794,31-03-2023,58601.76,60026.16,0.0,1424.4,0.0,0.0
JMAN_9003564,20-01-2023,3962.28,4008.6,0.0,46.32,0.0,0.0
JMAN_9032708,17-03-2023,756.0,816.0,60.0,0.0,60.0,0.0
JMAN_2469551,03-02-2023,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_2480227,17-03-2023,2352.0,2352.0,0.0,0.0,0.0,0.0
JMAN_9007134,03-03-2023,180.0,180.0,0.0,0.0,0.0,0.0
JMAN_9018662,06-01-2023,1308.0,1308.0,0.0,0.0,0.0,0.0
JMAN_10281567,10-03-2023,5688.0,5688.0,0.0,0.0,0.0,0.0
JMAN_18410398,27-01-2023,348.0,348.0,0.0,0.0,0.0,0.0
JMAN_18410835,31-03-2023,336.0,336.0,0.0,0.0,0.0,0.0
JMAN_18409952,24-02-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_2468831,31-03-2023,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_2452632,10-03-2023,1147.56,1507.2,308.63,51.01,0.0,0.0
JMAN_2475042,13-01-2023,1632.0,3456.0,1824.0,0.0,984.0,0.0
JMAN_2472373,24-03-2023,4956.0,5796.0,840.0,0.0,0.0,0.0
JMAN_18410811,31-03-2023,912.0,1104.0,192.0,0.0,0.0,0.0
JMAN_18410387,31-03-2023,840.0,1104.0,264.0,0.0,0.0,0.0
JMAN_2455113,24-02-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2433825,03-02-2023,233.76,238.32,0.0,4.56,0.0,0.0
JMAN_2272460,20-01-2023,643.2,650.76,0.0,7.56,0.0,0.0
JMAN_2436197,13-01-2023,130.68,136.44,0.0,5.76,0.0,0.0
JMAN_18409537,10-03-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2476809,17-02-2023,1844.28,1880.04,0.0,35.76,0.0,0.0
JMAN_2479749,03-02-2023,240.0,240.0,0.0,0.0,0.0,0.0
JMAN_12672269,24-03-2023,472119.6,208170.24,-290511.84,48479.4,-129613.152,0.0
JMAN_2480951,10-03-2023,581.04,609.0,0.0,27.96,0.0,0.0
JMAN_9031615,13-01-2023,3000.0,3300.0,300.0,0.0,300.0,0.0
JMAN_17656192,27-01-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_2473799,27-01-2023,217.8,454.8,226.32,10.68,226.2,0.0
JMAN_2479627,10-03-2023,16632.0,16632.0,0.0,0.0,0.0,0.0
JMAN_2454712,10-03-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_11200796,31-03-2023,5737.8,6774.6,771.48,349.08,0.0,0.0
JMAN_9014472,27-01-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9669396,27-01-2023,22500.0,26820.0,4320.0,0.0,0.0,0.0
JMAN_14450264,06-01-2023,3792.0,3792.0,0.0,0.0,0.0,0.0
JMAN_2467010,03-02-2023,408.0,408.0,0.0,0.0,0.0,0.0
JMAN_2451881,31-03-2023,815.28,835.08,0.0,19.8,0.0,0.0
JMAN_9004606,17-03-2023,3360.0,4416.0,1056.0,0.0,0.0,0.0
JMAN_9004146,03-02-2023,11376.0,11376.0,0.0,0.0,0.0,0.0
JMAN_18391376,13-01-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_11633303,10-02-2023,15168.0,15168.0,0.0,0.0,0.0,0.0
JMAN_9022039,17-02-2023,45144.0,45144.0,0.0,0.0,0.0,0.0
JMAN_10473228,31-03-2023,58360.44,66676.44,8316.0,0.0,8022.450782,0.0
JMAN_9611076,03-03-2023,33264.0,36828.0,3564.0,0.0,3564.0,0.0
JMAN_18411239,27-01-2023,1260.0,1260.0,0.0,0.0,0.0,0.0
JMAN_2462569,24-03-2023,1592.4,1631.16,0.0,38.76,0.0,0.0
JMAN_10026734,03-03-2023,10080.0,10080.0,0.0,0.0,0.0,0.0
JMAN_9668954,13-01-2023,3267.84,3411.24,0.0,315.6,0.0,0.0
JMAN_2447679,10-03-2023,191.04,195.72,0.0,4.68,0.0,0.0
JMAN_9020100,24-03-2023,955.44,1304.88,326.28,23.16,326.4053333,0.0
JMAN_2475116,24-02-2023,852.0,828.0,-24.0,0.0,0.0,-144.0
JMAN_9036591,27-01-2023,23156.04,23427.0,0.0,270.96,0.0,0.0
JMAN_9036591,17-02-2023,23377.68,23830.56,0.0,452.88,0.0,0.0
JMAN_9111829,10-03-2023,27732.0,38220.0,10488.0,0.0,1848.0,0.0
JMAN_9028146,03-02-2023,12324.0,12324.0,0.0,0.0,0.0,0.0
JMAN_10025258,31-03-2023,60.0,,-60.0,0.0,0.0,-60.0
JMAN_18394406,03-03-2023,504.0,504.0,0.0,0.0,0.0,0.0
JMAN_2481540,10-02-2023,36768.0,75984.0,39216.0,0.0,25776.0,0.0
JMAN_9019244,13-01-2023,8412.0,8412.0,0.0,0.0,0.0,0.0
JMAN_2432487,13-01-2023,823.32,832.92,0.0,9.6,0.0,0.0
JMAN_18411667,27-01-2023,696.0,696.0,0.0,0.0,0.0,0.0
JMAN_2473775,24-02-2023,24852.0,61716.0,36864.0,0.0,27864.0,0.0
JMAN_2469850,03-03-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_9827638,03-03-2023,28656.0,17510.04,-11145.96,0.0,-4776.0,0.0
JMAN_18410807,10-02-2023,2100.0,2100.0,0.0,0.0,0.0,0.0
JMAN_9001400,24-03-2023,10800.0,10800.0,0.0,0.0,0.0,0.0
JMAN_14773525,03-02-2023,10680.0,10680.0,0.0,0.0,0.0,0.0
JMAN_16158754,13-01-2023,1044.0,1044.0,0.0,0.0,0.0,0.0
JMAN_10489734,24-02-2023,240.0,240.0,0.0,68.04,0.0,0.0
JMAN_9020722,31-03-2023,318.48,326.28,0.0,7.8,0.0,0.0
JMAN_9038285,31-03-2023,108.0,108.0,0.0,0.0,0.0,0.0
JMAN_19047960,17-03-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_18409527,10-02-2023,228.0,228.0,0.0,0.0,0.0,0.0
JMAN_9383192,03-03-2023,1452.0,,-1452.0,0.0,0.0,-1452.0
JMAN_9259102,20-01-2023,1584.0,2640.0,1056.0,0.0,1056.0,0.0
JMAN_9552552,27-01-2023,2367.0,,-2389.8,22.8,0.0,-2389.8
JMAN_9319018,03-03-2023,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_11015261,24-02-2023,16073.28,16073.28,0.0,0.0,0.0,0.0
JMAN_9008538,13-01-2023,6303.6,6377.4,0.0,73.8,0.0,0.0
JMAN_2440364,17-02-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2440364,03-03-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_2441174,31-03-2023,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_2468349,17-02-2023,6540.0,8340.0,1800.0,0.0,0.0,0.0
JMAN_14360401,10-03-2023,11475.6,,-11977.32,501.72,0.0,-11977.32
JMAN_9047552,10-03-2023,560.52,639.48,66.24,12.72,0.0,0.0
JMAN_2447191,24-02-2023,60.0,60.0,0.0,0.0,0.0,0.0
JMAN_18005774,31-03-2023,228.0,276.0,48.0,0.0,0.0,0.0
JMAN_2444478,06-01-2023,108.0,108.0,0.0,0.0,0.0,0.0
JMAN_2372168,03-03-2023,300.0,300.0,0.0,0.0,0.0,0.0
JMAN_2452339,24-03-2023,63.72,65.28,0.0,1.56,0.0,0.0
JMAN_18391348,10-02-2023,840.0,840.0,0.0,0.0,0.0,0.0
JMAN_2314120,20-01-2023,64.32,65.04,0.0,0.72,0.0,0.0
JMAN_9018059,17-03-2023,2340.0,2904.0,564.0,0.0,0.0,0.0
JMAN_9492699,27-01-2023,19505.16,23954.52,3512.4,936.96,3512.291765,0.0
JMAN_2474522,06-01-2023,120.0,120.0,0.0,0.0,0.0,0.0
JMAN_2478556,17-02-2023,20400.0,26055.0,5655.0,0.0,-2331.923077,0.0
JMAN_2472601,03-03-2023,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_9037385,27-01-2023,1800.0,1800.0,0.0,0.0,0.0,0.0
JMAN_12444009,20-01-2023,3455.4,3495.84,0.0,40.44,0.0,0.0
JMAN_18409955,03-02-2023,168.0,168.0,0.0,0.0,0.0,0.0
JMAN_9003334,24-02-2023,108.0,132.0,24.0,0.0,0.0,0.0
JMAN_2478294,24-02-2023,324.72,330.96,0.0,6.24,0.0,0.0
JMAN_9026784,27-01-2023,24708.0,,-24708.0,0.0,-6000.0,-18708.0
JMAN_9001964,31-03-2023,1416.0,,-1416.0,0.0,0.0,-1656.0
JMAN_9272385,20-01-2023,13710.36,20270.4,5958.24,613.2,0.0,0.0
JMAN_2441943,24-02-2023,15958.44,16664.52,0.0,706.08,0.0,0.0
JMAN_2461712,17-03-2023,28728.0,28728.0,0.0,0.0,0.0,0.0
JMAN_9032079,03-03-2023,1630.68,1694.52,0.0,63.84,0.0,0.0
JMAN_2479556,06-01-2023,456.0,456.0,0.0,0.0,0.0,0.0
JMAN_9003668,10-03-2023,5580.0,5715.48,0.0,135.48,0.0,0.0
JMAN_14071267,03-03-2023,4266.0,4564.8,298.8,0.0,0.0,0.0
JMAN_2450157,24-03-2023,5808.0,8028.0,2220.0,0.0,0.0,0.0
JMAN_10473228,24-02-2023,54796.44,66676.44,11880.0,0.0,11449.08458,0.0
JMAN_9075278,06-01-2023,216.0,216.0,0.0,0.0,0.0,0.0
JMAN_10592358,10-02-2023,53400.0,53400.0,0.0,0.0,0.0,0.0
JMAN_2398184,27-01-2023,3000.0,3000.0,0.0,0.0,0.0,0.0
JMAN_2456605,24-02-2023,912.0,912.0,0.0,0.0,0.0,0.0
JMAN_9357539,13-01-2023,216.0,,-216.0,0.0,0.0,-216.0
JMAN_2475042,10-02-2023,1632.0,3456.0,1824.0,0.0,984.0,0.0
JMAN_2467880,06-01-2023,64.32,65.04,0.0,0.72,0.0,0.0
