id,score_date,current_arr,team_plus,pro_plus,ent_plus,csat_score,num_low_sev_outages,num_high_sev_outages,num_tickets_deflected,customer_age_quarters,product_counts,crm_employee_range,region_emea,region_apac,region_amer,region_latam,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,future_arr,current_arr.1,max_seats,agent_utilization,seat_utilization,churn,arr_change_percentage,log_current_arr,log_future_arr,customer_age_years,sev_outages_ratio,total_outages,log_max_seats,csat_score_normalized
JMAN_2445629,2023-02-17,14952.0,1,1,0,100,10,0,0,17,1,Oct-49,0,0,1,0,0,1,0,0,0,14952.0,14952.0,14.0,0.214285714,1.0,0,0.0,9.612667227583843,9.612667227583843,68,0.0,10,2.70805020110221,1.0
JMAN_2458404,2023-03-24,1140.0,0,0,0,0,10,0,0,17,3,250 - 499,0,0,0,1,0,1,1,0,0,1260.0,1140.0,19.0,0.0,1.0,0,10.526315789473683,7.039660349862076,7.13966033596492,68,0.0,10,2.995732273553991,0.0
JMAN_9970803,2023-02-03,588.0,1,0,0,0,10,0,0,17,4,01-Sep,0,0,1,0,0,1,0,0,0,588.0,588.0,7.0,0.0,1.0,0,0.0,6.3784261836515865,6.3784261836515865,68,0.0,10,2.0794415416798357,0.0
JMAN_10951284,2023-01-20,36828.0,1,1,0,0,7,1,18,7,1,1000 - 4999,1,0,0,0,0,1,0,0,1,36828.0,36828.0,31.0,0.0,0.64516129,0,0.0,10.514040857292054,10.514040857292054,28,0.125,8,3.4657359027997265,0.0
JMAN_9039751,2023-01-20,358855.08,1,1,1,100,0,0,325,16,4,500 - 999,1,0,0,0,0,1,1,0,0,363054.0,358855.08,300.0,0.048442907,0.963333333,0,1.1700879363335148,12.790676695727088,12.802309616921242,64,0.0,0,5.707110264748875,1.0
JMAN_9089265,2023-03-10,8316.0,1,1,0,100,10,0,0,16,1,100 - 249,0,0,1,0,1,0,0,0,0,8316.0,8316.0,10.0,0.1,1.0,0,0.0,9.026056891868688,9.026056891868688,64,0.0,10,2.3978952727983707,1.0
JMAN_18411239,2023-03-10,1260.0,1,1,0,0,0,0,0,17,1,Oct-49,1,0,0,0,1,0,0,0,0,1656.0,1260.0,3.0,0.0,0.0,0,31.428571428571427,7.13966033596492,7.4127640174265625,68,0.0,0,1.3862943611198906,0.0
JMAN_18411652,2023-02-03,348.0,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,348.0,348.0,1.0,0.0,0.0,0,0.0,5.855071922202427,5.855071922202427,68,0.0,0,0.6931471805599453,0.0
JMAN_9014500,2023-02-03,3156.0,1,0,0,0,10,0,0,17,5,01-Sep,0,0,1,0,1,0,0,0,0,3156.0,3156.0,8.0,0.0,1.0,0,0.0,8.057377488557991,8.057377488557991,68,0.0,10,2.1972245773362196,0.0
JMAN_9398554,2023-02-10,11987.52,1,1,0,0,0,0,0,13,4,5000+,1,0,0,0,0,1,0,1,0,12219.72,11987.52,13.0,0.307692308,1.0,1,1.9370144950748687,9.391704804205855,9.410888150793484,52,0.0,0,2.6390573296152584,0.0
JMAN_18005774,2023-03-10,228.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,276.0,228.0,1.0,0.0,0.0,0,21.052631578947366,5.43372200355424,5.6240175061873385,68,0.0,0,0.6931471805599453,0.0
JMAN_2475116,2023-02-03,852.0,1,1,0,0,10,0,0,17,5,Oct-49,1,0,0,0,0,1,0,0,0,828.0,852.0,1.0,0.0,1.0,1,-2.8169014084507045,6.748759547491679,6.720220155135295,68,0.0,10,0.6931471805599453,0.0
JMAN_2476016,2023-02-10,8916.0,1,1,0,100,12,0,0,17,5,Oct-49,0,0,1,0,0,1,0,0,0,108.0,8916.0,8.0,0.25,1.0,1,-98.78869448183042,9.095714846134879,4.6913478822291435,68,0.0,12,2.1972245773362196,1.0
JMAN_2451026,2023-01-20,457493.4,1,1,1,84,4,0,37,16,2,250 - 499,1,0,0,0,0,1,1,0,0,477574.68,457493.4,300.0,0.354166667,0.64,0,4.389414142367949,13.03351992318564,13.076477918490966,64,0.0,4,5.707110264748875,0.84
JMAN_9111829,2023-02-17,27732.0,1,1,0,0,10,0,0,16,5,Oct-49,0,0,1,0,1,0,0,0,0,35904.0,27732.0,13.0,0.076923077,1.0,0,29.467762873215058,10.23037831883819,10.488631840544418,64,0.0,10,2.6390573296152584,0.0
JMAN_10535735,2023-01-20,21000.0,1,1,1,0,9,0,1,7,1,50 - 99,0,0,0,1,1,0,0,0,0,22500.0,21000.0,15.0,0.916666667,0.8,0,7.142857142857142,9.952325334619427,10.021315031649332,28,0.0,9,2.772588722239781,0.0
JMAN_2453452,2023-02-03,1068.0,1,1,0,0,10,0,0,17,3,Oct-49,0,0,1,0,0,1,0,0,0,1068.0,1068.0,1.0,0.0,1.0,0,0.0,6.974478911025045,6.974478911025045,68,0.0,10,0.6931471805599453,0.0
JMAN_2468511,2023-02-17,60.0,0,0,0,0,8,0,0,17,5,Oct-49,0,1,0,0,0,1,0,0,0,0.0,60.0,1.0,0.0,1.0,1,-100.0,4.110873864173311,0.0,68,0.0,8,0.6931471805599453,0.0
JMAN_9001964,2023-03-17,1416.0,1,1,0,0,10,0,0,13,6,Oct-49,0,0,1,0,0,1,0,0,0,0.0,1416.0,2.0,0.0,1.0,1,-100.0,7.256297239690681,0.0,52,0.0,10,1.0986122886681098,0.0
JMAN_9028695,2023-01-06,4296.0,1,1,1,0,4,0,0,16,3,Oct-49,0,0,1,0,0,1,0,0,0,4296.0,4296.0,2.0,0.0,1.0,0,0.0,8.365672383774996,8.365672383774996,64,0.0,4,1.0986122886681098,0.0
JMAN_2472640,2023-02-24,3103.08,1,0,0,0,0,0,0,17,3,Oct-49,1,0,0,0,1,0,0,0,0,3240.36,3103.08,14.0,0.071428571,1.0,0,4.423991647008785,8.040472654166862,8.083748273801113,68,0.0,0,2.70805020110221,0.0
JMAN_9129318,2023-03-03,141408.48,1,1,1,100,0,0,15,16,1,250 - 499,1,0,0,0,0,1,1,0,0,109223.28,141408.48,74.0,0.568627451,0.689189189,1,-22.76044548389178,11.859415074044513,11.60115866190045,64,0.0,0,4.31748811353631,1.0
JMAN_2464269,2023-02-17,4639.68,1,1,0,0,10,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,0.0,4639.68,3.0,0.5,0.666666667,1,-100.0,8.442616186206784,0.0,68,0.0,10,1.3862943611198906,0.0
JMAN_2479425,2023-02-24,9000.0,1,1,1,100,3,0,98,17,1,01-Sep,0,1,0,0,0,1,0,0,0,9000.0,9000.0,5.0,0.4,1.0,0,0.0,9.105090961257085,9.105090961257085,68,0.0,3,1.791759469228055,1.0
JMAN_18410798,2023-01-27,168.0,1,0,0,0,0,0,0,17,1,500 - 999,0,1,0,0,0,1,0,1,0,168.0,168.0,1.0,0.0,0.0,0,0.0,5.1298987149230735,5.1298987149230735,68,0.0,0,0.6931471805599453,0.0
JMAN_9585745,2023-01-27,1908.0,1,1,1,100,7,1,0,13,3,100 - 249,0,0,1,0,1,0,0,0,0,1908.0,1908.0,1.0,0.0,1.0,0,0.0,7.554334823725748,7.554334823725748,52,0.125,8,0.6931471805599453,1.0
