id,score_date,current_arr,team_plus,pro_plus,ent_plus,csat_score,num_low_sev_outages,num_high_sev_outages,num_tickets_deflected,customer_age_quarters,product_counts,crm_employee_range,region_emea,region_apac,region_amer,region_latam,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,future_arr,current_arr.1,max_seats,agent_utilization,seat_utilization,churn
JMAN_18005774,2023-03-17,228.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,276.0,228.0,1.0,0.0,0.0,0
JMAN_18410793,2023-02-10,420.0,1,1,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,420.0,420.0,1.0,0.0,0.0,0
JMAN_2441230,2023-03-10,1681.56,1,1,0,0,0,0,0,17,6,01-Sep,1,0,0,0,0,1,0,0,0,1957.44,1681.56,3.0,0.0,1.0,0
JMAN_9696461,2023-01-06,600.0,1,0,0,0,4,0,0,11,3,Oct-49,0,0,1,0,0,1,0,0,0,600.0,600.0,2.0,0.0,1.0,0
JMAN_18410369,2023-03-10,228.0,1,0,0,0,0,0,0,16,1,250 - 499,0,1,0,0,0,1,1,0,0,228.0,228.0,1.0,0.0,0.0,0
JMAN_9034116,2023-03-31,1452.0,1,1,0,0,7,0,0,16,3,Oct-49,0,0,1,0,0,1,0,0,0,1848.0,1452.0,1.0,1.0,1.0,0
JMAN_2478316,2023-03-24,31775.52,1,1,1,0,0,0,0,17,1,Oct-49,1,0,0,0,1,0,0,0,0,33079.68,31775.52,18.0,0.388888889,1.0,0
JMAN_2446236,2023-02-17,30000.0,1,1,0,100,10,0,382,17,1,Oct-49,0,0,1,0,0,1,0,0,0,59700.0,30000.0,18.0,0.277777778,1.0,0
JMAN_11673207,2023-01-20,456.0,1,0,0,0,8,0,0,3,1,Oct-49,0,0,1,0,0,1,0,0,0,456.0,456.0,2.0,0.0,1.0,0
JMAN_9729502,2023-01-13,768.0,1,1,0,0,5,0,0,12,3,50 - 99,0,1,0,0,1,0,0,0,0,0.0,768.0,1.0,0.0,1.0,1
JMAN_18055644,2023-01-20,168.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_10909526,2023-03-24,588.0,1,0,0,0,0,0,0,7,1,50 - 99,0,0,0,1,1,0,0,0,0,588.0,588.0,1.0,0.0,1.0,0
JMAN_18410830,2023-03-10,2100.0,1,1,0,0,0,0,0,17,1,100 - 249,1,0,0,0,1,0,0,0,0,2100.0,2100.0,5.0,0.0,0.0,0
JMAN_16138422,2023-02-17,168.0,1,0,0,0,11,1,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,1.0,0
JMAN_9043399,2023-03-31,3490.68,1,1,0,100,0,0,0,17,6,01-Sep,1,0,0,0,0,1,0,0,0,3575.52,3490.68,6.0,0.166666667,1.0,0
JMAN_18411239,2023-03-03,1260.0,1,1,0,0,0,0,0,17,1,Oct-49,1,0,0,0,1,0,0,0,0,1260.0,1260.0,3.0,0.0,0.0,0
JMAN_10929230,2023-03-17,5940.0,1,1,0,0,14,0,0,7,1,01-Sep,1,0,0,0,0,1,0,0,0,8280.0,5940.0,5.0,0.0,1.0,0
JMAN_9036732,2023-01-27,20064.0,1,1,0,50,6,0,0,16,3,500 - 999,0,1,0,0,0,1,1,0,0,27175.08,20064.0,19.0,0.473684211,1.0,0
JMAN_10747452,2023-01-20,3326.4,1,1,0,100,2,0,0,16,1,250 - 499,0,1,0,0,0,1,1,0,0,3326.4,3326.4,4.0,0.5,1.0,0
JMAN_11837797,2023-01-06,14965.2,1,1,0,100,0,0,0,5,1,250 - 499,0,0,0,1,0,1,1,0,0,15973.2,14965.2,15.0,0.071428571,0.933333333,0
JMAN_2452556,2023-02-10,605.76,1,1,1,0,10,1,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,817.8,605.76,1.0,0.0,1.0,0
JMAN_2458897,2023-01-13,60.0,0,0,0,0,5,0,0,17,3,Oct-49,0,1,0,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0
JMAN_2453701,2023-01-06,3087.48,1,1,1,0,0,0,0,17,3,250 - 499,1,0,0,0,0,1,1,0,0,4373.04,3087.48,5.0,0.0,1.0,0
JMAN_2471019,2023-03-31,63.72,0,0,0,0,5,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,65.28,63.72,1.0,1.0,1.0,0
JMAN_2460735,2023-01-13,6432.24,1,1,0,0,0,0,1,17,1,Oct-49,1,0,0,0,0,1,0,0,0,6507.48,6432.24,4.0,0.25,1.0,0
JMAN_2473254,2023-03-10,9104.04,1,1,0,100,8,0,0,17,1,Oct-49,0,0,1,0,0,1,0,0,0,11480.04,9104.04,8.0,0.125,1.0,0
JMAN_2479794,2023-02-10,39936.0,1,1,0,0,10,1,177,17,6,Oct-49,1,0,0,0,1,0,0,0,0,39936.0,39936.0,52.0,0.961538462,1.0,0
JMAN_2472635,2023-02-10,2124.0,1,1,1,0,12,0,0,17,6,01-Sep,0,0,1,0,0,1,0,0,0,2556.0,2124.0,3.0,0.0,1.0,1
JMAN_18394406,2023-03-10,504.0,1,0,0,0,0,0,0,17,1,01-Sep,0,1,0,0,0,1,0,0,0,504.0,504.0,3.0,0.0,0.0,0
JMAN_9033523,2023-01-20,2547.12,1,1,1,0,0,0,0,13,4,01-Sep,1,0,0,0,0,1,0,0,0,2577.0,2547.12,2.0,0.0,1.0,0
JMAN_9002159,2023-03-10,16688.76,1,1,1,0,0,0,0,16,5,Oct-49,1,0,0,0,0,1,0,0,0,17094.48,16688.76,5.0,0.25,0.8,0
JMAN_11762688,2023-01-27,5940.0,1,1,0,89,7,1,80,3,1,Oct-49,0,0,0,1,0,1,0,0,0,8316.0,5940.0,5.0,1.0,1.0,0
JMAN_2479512,2023-03-10,936.0,1,1,0,0,6,0,0,13,4,Oct-49,0,1,0,0,0,1,0,0,0,0.0,936.0,1.0,0.0,1.0,1
JMAN_2478377,2023-02-24,2493.6,1,1,0,0,0,0,0,16,6,250 - 499,1,0,0,0,0,1,1,0,0,2541.96,2493.6,3.0,0.0,0.666666667,0
JMAN_12452245,2023-03-17,708.0,1,0,0,100,6,0,0,4,1,5000+,0,1,0,0,0,1,0,1,0,0.0,708.0,1.0,0.0,1.0,1
JMAN_2433431,2023-03-10,240.0,0,0,0,0,8,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,240.0,240.0,4.0,0.0,0.75,0
JMAN_17630843,2023-01-27,228.0,1,0,0,0,0,0,0,16,1,01-Sep,1,0,0,0,0,1,0,0,0,228.0,228.0,1.0,0.0,0.0,0
JMAN_9387901,2023-03-31,456.0,1,0,0,0,8,1,0,14,5,500 - 999,0,0,1,0,0,1,0,1,0,0.0,456.0,1.0,0.0,1.0,1
JMAN_18410835,2023-01-20,336.0,1,0,0,0,0,0,0,16,1,50 - 99,1,0,0,0,1,0,0,0,0,336.0,336.0,2.0,0.0,0.0,0
JMAN_14456696,2023-02-10,2376.0,1,1,0,0,10,0,0,8,1,250 - 499,0,1,0,0,0,1,1,0,0,2376.0,2376.0,2.0,0.0,1.0,0
JMAN_11623101,2023-01-13,456.0,1,0,0,0,6,1,0,16,1,Oct-49,0,0,1,0,0,1,0,0,0,456.0,456.0,2.0,0.0,1.0,0
JMAN_18391388,2023-02-03,456.0,1,0,0,0,0,0,0,17,1,Oct-49,1,0,0,0,0,1,0,0,0,456.0,456.0,2.0,0.0,0.0,0
JMAN_2472373,2023-01-27,4248.0,1,1,0,100,0,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,4956.0,4248.0,6.0,0.166666667,1.0,0
JMAN_18410843,2023-01-06,168.0,1,0,0,0,0,0,0,16,1,100 - 249,1,0,0,0,1,0,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_18409549,2023-02-03,504.0,1,0,0,0,0,0,0,17,1,01-Sep,0,0,1,0,0,1,0,0,0,504.0,504.0,3.0,0.0,0.0,0
JMAN_18410378,2023-01-20,168.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_2468985,2023-03-24,300.0,1,0,0,0,11,0,0,17,6,01-Sep,0,0,0,1,0,1,0,0,0,300.0,300.0,1.0,0.0,1.0,0
JMAN_11265556,2023-01-27,6468.0,1,0,0,0,6,0,0,17,1,250 - 499,0,1,0,0,0,1,1,0,0,6468.0,6468.0,11.0,0.0,0.636363636,0
JMAN_15081132,2023-01-13,4740.0,1,1,0,100,0,0,0,1,1,1000 - 4999,0,0,1,0,0,1,0,0,1,5688.0,4740.0,5.0,0.0,1.0,0
JMAN_2468511,2023-02-10,60.0,0,0,0,0,10,0,0,17,5,01-Sep,0,1,0,0,0,1,0,0,0,0.0,60.0,1.0,0.0,1.0,1
JMAN_2420550,2023-03-17,217.92,1,0,0,0,11,0,0,17,3,01-Sep,1,0,0,0,0,1,0,0,0,228.36,217.92,1.0,0.0,1.0,0
JMAN_2459803,2023-01-13,9168.0,1,1,1,0,9,0,0,16,4,Oct-49,0,0,1,0,0,1,0,0,0,0.0,9168.0,4.0,0.333333333,0.75,1
JMAN_9036409,2023-02-17,708.0,1,1,0,0,8,0,0,14,6,01-Sep,1,0,0,0,0,1,0,0,0,828.0,708.0,1.0,0.0,1.0,1
JMAN_2444949,2023-03-24,108.0,0,0,0,0,10,0,0,17,6,01-Sep,0,0,1,0,0,1,0,0,0,0.0,108.0,1.0,0.0,1.0,1
JMAN_18411647,2023-02-17,228.0,1,0,0,0,0,0,0,17,1,50 - 99,1,0,0,0,1,0,0,0,0,228.0,228.0,1.0,0.0,0.0,0
JMAN_2433986,2023-03-10,13944.96,1,1,1,100,10,0,0,17,1,Oct-49,1,0,0,0,1,0,0,0,0,14614.8,13944.96,8.0,0.375,1.0,0
JMAN_9019244,2023-03-31,8412.0,1,1,0,0,8,0,6,17,6,100 - 249,0,1,0,0,1,0,0,0,0,8412.0,8412.0,7.0,0.285714286,1.0,0
JMAN_18390989,2023-02-17,672.0,1,0,0,0,0,0,0,17,1,1000 - 4999,1,0,0,0,0,1,0,0,1,672.0,672.0,4.0,0.0,0.0,0
JMAN_2319823,2023-01-13,257.28,0,0,0,0,5,0,0,16,4,Oct-49,1,0,0,0,1,0,0,0,0,260.28,257.28,4.0,0.5,1.0,0
JMAN_9028996,2023-02-10,22776.0,1,1,0,100,11,0,0,17,4,Oct-49,0,0,0,1,0,1,0,0,0,13611.0,22776.0,13.0,0.333333333,0.923076923,1
JMAN_11618371,2023-01-20,16632.0,1,1,0,0,0,0,0,5,1,100 - 249,0,0,1,0,1,0,0,0,0,16632.0,16632.0,15.0,0.0,0.533333333,0
JMAN_18409956,2023-02-24,168.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_18161158,2023-01-20,9912.0,1,1,1,0,0,0,0,17,1,Oct-49,1,0,0,0,1,0,0,0,0,9912.0,9912.0,14.0,0.0,0.0,0
JMAN_12452245,2023-01-20,4752.0,1,1,0,100,6,0,0,3,1,5000+,0,1,0,0,0,1,0,1,0,0.0,4752.0,4.0,0.5,0.5,1
JMAN_9814943,2023-03-17,30960.0,1,1,1,0,8,1,0,11,2,1000 - 4999,0,0,1,0,0,1,0,0,1,30960.0,30960.0,10.0,0.0,1.0,0
JMAN_9668954,2023-01-06,3267.84,1,0,0,0,0,0,0,16,5,100 - 249,1,0,0,0,0,1,0,0,1,3411.24,3267.84,15.0,0.066666667,1.0,0
JMAN_11075462,2023-02-17,9504.0,1,1,0,100,10,0,0,5,1,100 - 249,0,0,1,0,1,0,0,0,0,9504.0,9504.0,8.0,0.25,1.0,0
JMAN_9075221,2023-03-31,98880.0,1,1,0,100,7,0,0,17,4,100 - 249,0,0,1,0,1,0,0,0,0,95040.0,98880.0,80.0,0.1,1.0,1
JMAN_9071046,2023-01-20,4086.6,1,0,0,0,2,0,4,16,1,01-Sep,0,1,0,0,1,0,0,0,0,4086.6,4086.6,8.0,0.571428571,0.875,0
JMAN_10929230,2023-01-20,5940.0,1,1,0,0,4,0,4,6,1,01-Sep,1,0,0,0,0,1,0,0,0,7128.0,5940.0,5.0,0.0,0.8,0
JMAN_10364413,2023-01-20,60.0,0,0,0,0,8,0,0,9,2,01-Sep,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,1.0,1.0,0
JMAN_2449317,2023-01-27,720.0,1,1,0,0,2,0,0,16,4,01-Sep,0,1,0,0,1,0,0,0,0,720.0,720.0,3.0,0.0,1.0,0
JMAN_9310859,2023-01-13,11220.0,1,1,0,0,9,0,9,14,1,01-Sep,0,0,1,0,0,1,0,0,0,11220.0,11220.0,11.0,0.375,0.727272727,1
JMAN_2480410,2023-03-31,8352.0,1,1,0,0,11,0,0,17,3,01-Sep,0,0,1,0,1,0,0,0,0,8352.0,8352.0,12.0,0.090909091,0.916666667,0
JMAN_18410404,2023-01-20,1392.0,1,1,0,0,0,0,0,17,1,250 - 499,1,0,0,0,0,1,1,0,0,1392.0,1392.0,4.0,0.0,0.0,0
JMAN_2441230,2023-03-24,1681.56,1,1,0,0,0,0,0,17,6,01-Sep,1,0,0,0,0,1,0,0,0,1957.44,1681.56,3.0,0.0,1.0,0
JMAN_2444478,2023-02-24,108.0,0,0,0,0,12,0,0,17,3,01-Sep,0,0,1,0,0,1,0,0,0,132.0,108.0,1.0,0.0,1.0,0
JMAN_9006717,2023-01-27,936.0,1,1,0,0,8,0,0,16,6,01-Sep,0,0,1,0,0,1,0,0,0,0.0,936.0,1.0,0.0,1.0,1
JMAN_13717602,2023-02-03,1392.0,1,1,0,0,10,0,0,3,2,Oct-49,0,0,1,0,0,1,0,0,0,1392.0,1392.0,2.0,0.0,1.0,0
JMAN_12085671,2023-03-24,588.0,1,0,0,0,0,0,0,4,1,Oct-49,0,0,0,1,0,1,0,0,0,588.0,588.0,1.0,1.0,1.0,0
JMAN_2461723,2023-02-24,1324.68,1,1,0,0,0,0,0,17,6,01-Sep,1,0,0,0,0,1,0,0,0,1350.48,1324.68,3.0,0.0,1.0,0
JMAN_2444949,2023-01-13,936.0,1,1,0,0,9,0,0,16,6,01-Sep,0,0,1,0,0,1,0,0,0,108.0,936.0,1.0,0.0,1.0,1
JMAN_9034647,2023-03-17,720.0,1,1,0,0,6,0,0,17,5,01-Sep,0,1,0,0,0,1,0,0,0,0.0,720.0,1.0,0.0,1.0,1
JMAN_2465336,2023-03-24,1235.76,1,1,1,0,0,0,0,17,6,1000 - 4999,1,0,0,0,0,1,0,0,1,1265.76,1235.76,1.0,0.0,1.0,0
JMAN_2358714,2023-01-13,1312.2,1,1,0,0,0,0,0,17,6,Oct-49,1,0,0,0,0,1,0,0,0,0.0,1312.2,3.0,0.0,1.0,1
JMAN_2458404,2023-03-31,1140.0,0,0,0,0,7,0,0,17,3,250 - 499,0,0,0,1,0,1,1,0,0,1260.0,1140.0,19.0,0.0,1.0,0
JMAN_18271448,2023-01-13,1680.0,1,1,0,0,0,0,0,17,1,01-Sep,0,0,1,0,0,1,0,0,0,1260.0,1680.0,4.0,0.0,0.0,1
JMAN_9027462,2023-01-27,19224.0,1,1,1,0,8,0,7,16,7,01-Sep,0,0,1,0,0,1,0,0,0,19224.0,19224.0,9.0,0.111111111,1.0,0
JMAN_18151984,2023-03-03,168.0,1,0,0,0,0,0,0,17,1,01-Sep,0,0,1,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_10410810,2023-03-24,45360.0,1,1,1,0,8,1,63,9,1,250 - 499,0,0,1,0,0,1,1,0,0,45360.0,45360.0,30.0,0.125,0.266666667,0
JMAN_2480393,2023-01-13,2006.88,1,1,0,0,0,0,0,16,6,Oct-49,1,0,0,0,0,1,0,0,0,2030.28,2006.88,2.0,1.0,0.5,0
JMAN_2481216,2023-03-24,7626.12,1,1,0,0,8,0,0,17,3,01-Sep,0,1,0,0,0,1,0,0,0,7992.48,7626.12,7.0,0.0,0.714285714,0
JMAN_9014500,2023-03-03,3156.0,1,0,0,0,11,0,0,17,5,01-Sep,0,0,1,0,1,0,0,0,0,3156.0,3156.0,8.0,0.125,1.0,0
JMAN_9909652,2023-03-17,4260.0,1,1,0,0,6,0,0,11,2,250 - 499,0,1,0,0,0,1,1,0,0,3024.0,4260.0,5.0,0.6,1.0,1
JMAN_9021732,2023-01-20,120.0,0,0,0,0,8,0,0,17,2,Oct-49,0,0,1,0,0,1,0,0,0,120.0,120.0,2.0,0.0,0.5,0
JMAN_9021157,2023-01-27,13013.16,1,1,1,0,8,0,0,17,5,5000+,1,0,0,0,0,1,0,0,1,13584.36,13013.16,4.0,0.0,1.0,0
JMAN_9668954,2023-02-03,3324.72,1,0,0,0,0,0,0,17,5,250 - 499,1,0,0,0,0,1,0,0,1,3471.84,3324.72,15.0,0.0,1.0,0
JMAN_2472287,2023-01-20,130.68,0,0,0,0,4,0,0,16,3,01-Sep,1,0,0,0,0,1,0,0,0,136.44,130.68,1.0,0.0,1.0,0
JMAN_2462717,2023-01-27,2952.0,1,1,1,100,6,0,0,17,7,1000 - 4999,0,0,1,0,0,1,0,1,0,2952.0,2952.0,2.0,0.333333333,1.0,0
JMAN_15081132,2023-02-17,4740.0,1,1,0,100,0,0,0,1,1,1000 - 4999,0,0,1,0,0,1,0,0,1,5688.0,4740.0,5.0,0.0,1.0,0
JMAN_9029612,2023-01-06,228.0,1,0,0,0,5,0,0,16,5,1000 - 4999,0,1,0,0,0,1,1,0,0,0.0,228.0,1.0,0.0,1.0,1
JMAN_2476200,2023-02-03,5292.0,1,1,0,0,10,0,0,17,2,01-Sep,0,0,1,0,1,0,0,0,0,5292.0,5292.0,9.0,0.0,1.0,0
JMAN_16385554,2023-03-17,4200.0,1,1,0,0,14,0,0,17,1,Oct-49,1,0,0,0,0,1,0,0,0,4200.0,4200.0,10.0,0.0,0.1,1
JMAN_2373631,2023-03-17,60.0,0,0,0,0,9,0,0,17,4,01-Sep,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0
JMAN_11018677,2023-03-03,3564.0,1,1,0,0,11,0,0,7,1,01-Sep,0,0,1,0,0,1,0,0,0,4140.0,3564.0,3.0,0.333333333,1.0,0
JMAN_9702646,2023-03-24,2904.0,1,1,0,0,8,1,0,12,2,01-Sep,0,0,1,0,0,1,0,0,0,3696.0,2904.0,2.0,0.0,1.0,0
JMAN_2479627,2023-03-31,16632.0,1,1,0,100,5,0,0,17,1,50 - 99,1,0,0,0,1,0,0,0,0,16632.0,16632.0,14.0,0.428571429,1.0,0
JMAN_18410407,2023-02-24,840.0,1,1,0,0,0,0,0,17,1,Oct-49,1,0,0,0,0,1,0,0,0,840.0,840.0,2.0,0.0,0.0,0
JMAN_2480262,2023-01-20,108.0,0,0,0,0,8,0,0,16,5,Oct-49,0,0,1,0,0,1,0,0,0,108.0,108.0,1.0,0.0,1.0,0
JMAN_2472306,2023-03-31,217.92,0,0,0,0,0,0,0,17,4,100 - 249,1,0,0,0,0,1,1,0,0,228.36,217.92,3.0,0.0,0.666666667,0
JMAN_2480227,2023-01-20,2352.0,1,0,0,0,8,0,2,16,1,50 - 99,0,0,1,0,1,0,0,0,0,2352.0,2352.0,4.0,0.5,1.0,0
JMAN_9467941,2023-01-06,19849.08,1,1,1,0,4,0,0,12,1,01-Sep,0,0,1,0,0,1,0,0,0,19849.08,19849.08,13.0,0.083333333,0.923076923,0
JMAN_2475094,2023-01-27,1140.0,1,0,0,0,6,0,0,17,6,01-Sep,0,0,0,1,0,1,0,0,0,1140.0,1140.0,5.0,0.0,0.8,0
JMAN_9017404,2023-01-27,3264.0,1,1,0,100,0,0,0,17,5,01-Sep,0,0,1,0,0,1,0,0,0,3948.0,3264.0,3.0,0.333333333,1.0,0
JMAN_2447281,2023-01-20,1672.8,1,1,0,0,7,0,0,17,6,01-Sep,0,0,1,0,0,1,0,0,0,2916.0,1672.8,2.0,0.0,1.0,0
JMAN_2471261,2023-01-06,1368.0,1,0,0,0,7,0,0,16,3,50 - 99,0,0,1,0,1,0,0,0,0,1368.0,1368.0,6.0,0.0,0.666666667,0
JMAN_9016831,2023-02-03,4500.0,1,1,1,0,9,0,0,17,3,100 - 249,0,1,0,0,1,0,0,0,0,6468.0,4500.0,1.0,0.0,1.0,0
JMAN_9079368,2023-01-13,5232.0,1,1,0,0,6,0,0,15,3,01-Sep,0,0,1,0,1,0,0,0,0,5232.0,5232.0,4.0,0.0,1.0,0
JMAN_19047960,2023-02-17,168.0,1,0,0,0,0,0,0,17,1,01-Sep,0,0,1,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_9036174,2023-03-10,8316.0,1,1,0,0,6,0,0,17,1,01-Sep,0,0,1,0,0,1,0,0,0,7128.0,8316.0,7.0,0.833333333,0.857142857,1
JMAN_9321490,2023-01-13,7128.0,1,1,0,0,0,0,0,16,1,Oct-49,1,0,0,0,0,1,0,0,0,7128.0,7128.0,6.0,0.2,0.833333333,0
JMAN_2456322,2023-02-24,588.0,1,1,0,0,15,1,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,588.0,588.0,1.0,0.0,1.0,0
JMAN_10227669,2023-02-17,228.0,1,0,0,0,10,0,0,10,3,01-Sep,0,0,0,1,0,1,0,0,0,4500.0,228.0,1.0,0.0,1.0,0
JMAN_9003648,2023-03-10,2136.0,1,1,0,0,8,0,11,17,6,100 - 249,0,0,1,0,1,0,0,0,0,2136.0,2136.0,2.0,0.0,1.0,0
JMAN_127332,2023-01-13,30063.84,1,1,1,100,5,0,32,15,1,500 - 999,1,0,0,0,0,1,1,0,0,45028.44,30063.84,23.0,0.142857143,0.913043478,0
JMAN_2453703,2023-03-31,1800.0,1,0,0,0,8,0,0,17,5,100 - 249,0,1,0,0,1,0,0,0,0,1800.0,1800.0,6.0,0.333333333,1.0,0
JMAN_2452274,2023-01-20,493.8,1,0,0,0,4,0,0,16,5,01-Sep,1,0,0,0,0,1,0,0,0,515.4,493.8,2.0,0.0,1.0,0
JMAN_9124812,2023-02-24,108.0,0,0,0,100,6,0,0,13,6,01-Sep,1,0,0,0,0,1,0,0,0,319.2,108.0,1.0,0.0,1.0,0
JMAN_9035528,2023-01-06,912.0,1,0,0,0,4,0,0,15,5,1000 - 4999,0,0,0,1,1,0,0,0,0,912.0,912.0,4.0,0.0,1.0,0
JMAN_9898535,2023-01-27,60.0,0,0,0,0,7,1,0,10,2,01-Sep,0,0,1,0,0,1,0,0,0,0.0,60.0,1.0,0.0,1.0,1
JMAN_2453581,2023-02-03,696.0,1,1,0,0,10,0,0,17,3,Oct-49,0,0,1,0,0,1,0,0,0,696.0,696.0,1.0,0.0,1.0,0
JMAN_10468922,2023-02-03,33264.0,1,1,0,0,10,0,730,6,1,Oct-49,0,0,1,0,0,1,0,0,0,33264.0,33264.0,28.0,0.631578947,0.678571429,0
JMAN_9020196,2023-01-13,60.0,0,0,0,0,9,0,0,17,3,01-Sep,0,0,1,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0
JMAN_2479836,2023-01-20,2136.0,1,1,0,88,8,0,0,16,3,100 - 249,0,1,0,0,1,0,0,0,0,2136.0,2136.0,2.0,0.5,1.0,0
JMAN_9601250,2023-03-17,1632.0,1,1,0,0,8,1,0,13,5,01-Sep,0,0,1,0,0,1,0,0,0,1632.0,1632.0,4.0,0.333333333,0.75,0
JMAN_9021938,2023-03-10,4296.0,1,1,1,0,0,0,0,17,4,01-Sep,1,0,0,0,0,1,0,0,0,5256.0,4296.0,2.0,0.0,1.0,0
JMAN_10909526,2023-01-13,588.0,1,0,0,0,0,0,0,6,1,50 - 99,0,0,0,1,1,0,0,0,0,588.0,588.0,1.0,0.0,1.0,0
JMAN_9020722,2023-01-20,321.6,0,0,0,0,4,0,0,17,3,100 - 249,1,0,0,0,1,0,0,0,0,325.32,321.6,5.0,0.0,1.0,0
JMAN_2412040,2023-01-27,3000.0,1,1,0,100,8,0,18,17,1,01-Sep,1,0,0,0,0,1,0,0,0,0.0,3000.0,2.0,0.5,1.0,1
JMAN_2452081,2023-01-13,2199.84,1,0,0,0,0,0,0,16,3,Oct-49,1,0,0,0,0,1,0,0,0,2225.52,2199.84,9.0,0.111111111,1.0,0
JMAN_9078938,2023-02-24,3504.0,1,1,0,0,15,1,0,16,6,01-Sep,1,0,0,0,1,0,0,0,0,2352.0,3504.0,4.0,0.75,1.0,1
JMAN_2470977,2023-01-06,1140.0,1,0,0,0,0,0,0,16,4,01-Sep,1,0,0,0,0,1,0,0,0,1140.0,1140.0,5.0,0.0,1.0,0
JMAN_2461260,2023-01-27,240.0,1,1,0,0,8,0,0,13,6,01-Sep,1,0,0,0,0,1,0,0,0,240.0,240.0,1.0,0.0,1.0,0
JMAN_2463960,2023-01-27,217.8,1,0,0,0,8,0,0,17,5,01-Sep,1,0,0,0,0,1,0,0,0,227.4,217.8,1.0,0.0,1.0,0
JMAN_9015281,2023-02-17,251.28,1,0,0,0,0,0,0,17,5,Oct-49,1,0,0,0,0,1,0,0,0,262.32,251.28,1.0,0.0,1.0,0
JMAN_2311004,2023-03-24,60.0,0,0,0,0,8,0,0,17,3,Oct-49,1,0,0,0,0,1,0,0,0,60.0,60.0,1.0,0.0,1.0,0
JMAN_18354320,2023-03-31,168.0,1,0,0,0,0,0,0,17,1,01-Sep,1,0,0,0,0,1,0,0,0,168.0,168.0,1.0,0.0,0.0,0
JMAN_2451026,2023-03-10,457570.92,1,1,1,85,17,0,54,17,2,250 - 499,1,0,0,0,0,1,1,0,0,484116.84,457570.92,300.0,0.220512821,0.65,0
JMAN_18410391,2023-03-10,228.0,1,0,0,0,0,0,0,17,1,Oct-49,1,0,0,0,0,1,0,0,0,228.0,228.0,1.0,0.0,0.0,0
JMAN_2478316,2023-03-17,31775.52,1,1,1,0,0,0,1,17,1,Oct-49,1,0,0,0,1,0,0,0,0,33079.68,31775.52,18.0,0.388888889,1.0,0
JMAN_10065601,2023-02-24,10800.0,1,1,1,0,9,1,1,10,1,Oct-49,0,1,0,0,0,1,0,0,0,10800.0,10800.0,6.0,0.833333333,1.0,0
JMAN_2463062,2023-03-03,14796.0,1,1,1,0,0,0,0,17,6,Oct-49,1,0,0,0,1,0,0,0,0,14796.0,14796.0,9.0,0.25,0.888888889,0
JMAN_9948637,2023-01-20,64.32,0,0,0,0,4,0,0,10,1,Oct-49,1,0,0,0,0,1,0,0,0,78.12,64.32,1.0,0.0,1.0,0
JMAN_9032079,2023-03-10,1630.68,1,1,1,0,17,0,0,17,6,Oct-49,1,0,0,0,0,1,0,0,0,1670.4,1630.68,1.0,0.0,1.0,0
JMAN_2469134,2023-01-20,39600.0,1,1,1,0,7,0,0,15,5,01-Sep,0,0,1,0,0,1,0,1,0,39600.0,39600.0,15.0,0.125,0.533333333,0
JMAN_9601250,2023-03-03,1632.0,1,1,0,0,11,0,0,13,5,01-Sep,0,0,1,0,0,1,0,0,0,1632.0,1632.0,4.0,0.0,0.75,0
JMAN_2475094,2023-02-10,1140.0,1,0,0,0,11,0,0,17,6,01-Sep,0,0,0,1,0,1,0,0,0,1140.0,1140.0,5.0,0.0,0.8,0
JMAN_9017404,2023-01-06,3264.0,1,1,0,100,0,0,0,16,5,01-Sep,0,0,1,0,0,1,0,0,0,3264.0,3264.0,3.0,0.666666667,1.0,0
JMAN_2461046,2023-03-31,16200.0,1,1,1,0,2,0,0,17,3,100 - 249,0,1,0,0,1,0,0,0,0,17400.0,16200.0,9.0,0.625,0.888888889,0
